,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
26099,31.83911532618148,-0.23812821055409458,0.22298850328111922,-1.0678945642945945,0.2855680747550222,0.5279518111834542
374955,27.87781752750029,-0.2695149233425368,0.2582154852734086,-1.0437597228421986,0.29659657059214917,0.5397102645208794
55707,73.96264541321052,-0.5487038274794169,0.2833100824253771,-1.9367606785541904,0.05277460459961864,0.19809286410814084
107984921,191.13381984677147,0.11305423181818633,0.12744167826704314,0.887105642012112,0.3750220267600073,0.6118540182084262
114819,268.5851274705184,-0.3164498104836473,0.12319063736354777,-2.5687813396871433,0.010205683170769484,0.0747848643206099
26871,31785.02927925354,0.2759051661779848,0.31414642066689746,0.8782693292900464,0.37979757607397335,0.6163857961826493
55672,278.90661271823797,-0.34899077939532647,0.15443460160132627,-2.2597965467366437,0.0238338808362037,0.12428801433420406
105376794,139.610407165206,-0.47309566598692304,0.20448941038859758,-2.3135460417626743,0.020692636419015153,0.11406093781502136
84809,25.561542882809935,-0.9505082527852674,0.4240999797176953,-2.2412362608882432,0.025010775203305864,0.12720209368663046
107985736,16.089430245410664,0.6974348369157934,0.40583111358627605,1.7185346652026103,0.08569913713858272,
26869,31730.301786547796,0.2744161353873036,0.3139960400181089,0.8739477586133805,0.3821467043073895,0.6181427326723149
6060,32538.491933769907,0.265614716400633,0.3140423494383437,0.845792667376479,0.3976684167487593,0.6317447620454376
11223,16.430966294353723,-0.06423758892602854,0.3462037169145832,-0.18554852471984726,0.8527988237472958,
26870,32111.623716772174,0.27173859482198864,0.3141660301114351,0.864952186987252,0.3870650321904514,0.6231045510437411
9696,180.38766079856464,-0.9645214005943027,0.3102334108328215,-3.1090184580862688,0.001877099911083595,0.029811619613923517
23400,97.68808756565046,-1.213177028330709,0.41153353745837146,-2.947942070100247,0.0031989700484182622,0.04010681496078134
6390,20.51876188293394,-0.6164054435183886,0.34895528911463297,-1.766431009205587,0.0773235665515737,0.2449105618123314
11240,22.770044980597604,0.6035120911074857,0.42442450515597774,1.4219539253175133,0.15503962695526527,0.37078739007760436
55920,74.45627187258252,-0.07043743756558957,0.1984232974003052,-0.3549857223846399,0.722600287465728,0.8591257671473828
55160,79.46508716127208,-0.7365470782195067,0.23263303620143191,-3.1661327653469926,0.0015448026822061558,0.02685916361609382
84966,61.18119274525248,-0.5977408015602256,0.3131740200957386,-1.9086538576140313,0.05630675928167277,0.20518706348220056
105376814,96.10349738284803,-0.23640061024410092,0.17713897549103738,-1.3345488173271158,0.18202405921242615,0.4086691713016926
126917,124.61187584212729,-0.37968224644151727,0.21536537590502783,-1.7629679090521502,0.0779059022473349,0.24612055340362238
23352,1059.8509489476999,-0.7703111966599655,0.20188504888983574,-3.815593085748056,0.00013585622800976795,0.01152112268207673
23065,236.9858276956106,-0.16452682903613905,0.15983817892546082,-1.0293337307907189,0.30332287800451396,0.5465752287900996
51154,46.34301192451263,-0.6001101076442971,0.23329452201267564,-2.5723283275879543,0.010101704108524548,0.07435822535001795
246181,20.528894839768686,0.19191042559544796,0.30637506697776234,0.6263904810810778,0.5310588515890322,0.7374579123708163
22977,14.337253655422908,-0.26755128003158096,0.45081204752606063,-0.5934874223078839,0.5528549979821757,
100506730,47.98203650360083,0.11685666516952657,0.21801207723516886,0.5360100534406345,0.5919516023163816,0.7809971799422069
8574,38.408598468761106,-0.2527221795464293,0.2593454130292541,-0.9744617288369863,0.3298273326780883,0.571356329606295
54896,38.171788109126126,-0.7114047784826499,0.303457252097526,-2.344332763726525,0.01906115660100324,0.10834143906136921
832,138.98436185022817,-0.33065064515005377,0.17924348819499317,-1.8447010180383774,0.06508104271251046,0.22221419396817554
440574,43.0221361902227,-0.07495839735149168,0.23783741874993222,-0.31516654421104645,0.752635205920525,0.8760443258934413
100532736,20.633235395847,-0.3711260881335099,0.31870034711950956,-1.1644985375379626,0.24422203567495104,0.4813610017844891
4681,21.69695274724475,-0.39464550504564594,0.3561762831188347,-1.1080061299701316,0.2678591685390431,0.5069724750885304
255104,13.816764491097125,0.5447321022065083,0.5786771570275053,0.9413402543909581,0.34653052019709474,
23252,505.72487648642294,-0.113767473942501,0.16448023733626252,-0.6916786830135427,0.48913913682700294,0.7065609320444138
127733,58.088997283839106,-0.7838200962558006,0.22981600036854552,-3.4106419700926995,0.0006481013352772715,0.01884734928467079
339505,8.75374627608279,0.4336830206048236,0.4693276990901963,0.9240516198927301,0.35545944059860757,
55450,658.0131882634573,0.33771914476588794,0.19419100875824927,1.7391080407142772,0.0820157605792311,0.2546305272647259
79594,20.095218026325963,-0.7221324253864005,0.36049363071820106,-2.0031766551539816,0.045158330463037244,0.1808295557705109
65018,34.528852988518345,-0.8129216439459372,0.4017184064844657,-2.023610645725721,0.04301022881618671,0.17541986546773358
100861548,55.79927126007887,-0.3074685762074426,0.2397570868752175,-1.2824170505853112,0.19969638608589457,0.4312763316904101
1650,31.84833219557936,-0.6886354959655122,0.3231396130258012,-2.131077305927602,0.03308277398591172,0.1509196842971171
57576,47.54500606608086,-1.313669062082909,0.3983336322509011,-3.2979114885670997,0.0009740683414261681,0.021441478716197875
400745,69.81016633253498,-0.6712438264109459,0.31185827484735823,-2.1524002425123787,0.031365844626499065,0.14611627588407652
112268222,115.99433622360024,0.3061714650255594,0.2400083339061706,1.275670140459601,0.20207214810188634,0.43340816431196205
50809,1406.2218374210613,0.14054143447444378,0.14280699588188375,0.9841355012515365,0.32504889356635536,0.5679849169501867
8672,1413.9840504152648,-0.3228533522975398,0.153721959086404,-2.100242243959892,0.035707537024209146,0.15796905193912203
105376830,145.85171271155218,0.4134307848925196,0.20159287918700702,2.0508203789728197,0.04028444220856252,0.16916941495956872
105376829,42.29110922178842,-0.20381446693130317,0.25464844770097866,-0.8003758466677662,0.4234930706966966,0.6527062866003467
1889,156.1229312540616,-0.5613065761660472,0.20941752731026556,-2.680322814309785,0.00735511915180026,0.062288269255682385
