,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000260788,18.589022234543034,0.43429262385969514,0.22856791748318359,1.9000594162198958,0.057425322784754075,0.1531486147219168
ENSG00000084623,117.03140322668833,-0.31988612164001673,0.13140516276668546,-2.4343497234426468,0.014918573190793023,0.058930493266110134
ENSG00000178449,138.11396070851993,-0.47836824025096336,0.1363474133975636,-3.5084511567236767,0.00045072398902060607,0.004606952089017648
ENSG00000165934,66.91930277435607,0.25315828980637184,0.10112178053661536,2.503499132065869,0.012297198200505111,0.05147236755432015
ENSG00000095539,29.95452821011037,-0.2454277677484112,0.1469056858728317,-1.670648527252136,0.0947911213457977,0.2170824718744148
ENSG00000196767,18.207669227389488,0.8002238371481052,0.21215523680816556,3.7718787864363743,0.00016202296490134668,0.0022188020244246283
ENSG00000101191,224.96659938283483,-0.19912669055865811,0.06449956222164509,-3.0872564665537245,0.002020132236933632,0.01428054394945791
ENSG00000050767,44.737291880920424,-0.29976311668756556,0.14370402820057573,-2.085975740841234,0.0369808205835328,0.11262064683252054
ENSG00000008018,234.25355012050804,-0.24209562397967696,0.10571703100767904,-2.290034270467657,0.022019330091027682,0.07805178885756013
ENSG00000256238,10.635478633573008,0.08998542961062911,0.13869703504202957,0.6487912995642674,0.5164732818671867,0.6781598267704512
ENSG00000160193,22.165879346300738,0.1841237810692157,0.14960549751926802,1.2307287106578553,0.21842434624298657,0.3842309902893766
ENSG00000182902,23.501423473746883,1.3495157380639577,0.28810696817901293,4.684078787103293,2.8122182948045378e-06,9.72214674364711e-05
ENSG00000243445,16.654328678065905,0.02497739802707077,0.22253206774782908,0.11224179184536624,0.9106316934088654,0.9509631492005973
ENSG00000153933,271.9961651170039,-0.06054854985369354,0.07621493899247908,-0.7944446410915385,0.4269366246314332,0.6012756792170278
ENSG00000144580,126.95410413343807,0.0875135883039806,0.09712633387279342,0.901028431883338,0.3675732028902968,0.5458644258228622
ENSG00000136059,34.5238728547299,-0.22667454161201978,0.1254256602721025,-1.8072421633680433,0.07072452948597326,0.17679344291361357
ENSG00000110422,100.2420986378609,0.06346021249381005,0.10828925819740139,0.58602499961841,0.5578587150944163,0.7127500519956312
ENSG00000089248,85.23922430401508,-0.16106584892850304,0.10670136963925364,-1.5095012320183903,0.131170740691584,0.27158917425616114
ENSG00000213337,116.7962507211782,0.08611967055625032,0.10115011541105383,0.8514045703880535,0.39454465378923265,0.5721051779769367
ENSG00000261647,18.59977832369815,-0.3431450269470335,0.26587962758572903,-1.290602932097125,0.19684139876812212,0.35842293248987345
ENSG00000079277,348.23611156162247,-0.126395244045477,0.07461084113286429,-1.6940600337207956,0.0902538758284732,0.20977201573610502
ENSG00000261094,16.024911024338834,0.15698761310116383,0.16235943713137696,0.9669140018891146,0.333587026394488,0.5126338398566627
ENSG00000117448,69.32118717782134,-0.347963800044159,0.13696418547382633,-2.5405459014002925,0.011067956446004048,0.04772178670050915
ENSG00000066084,189.36034113668083,-0.016187462937075948,0.06806489950031304,-0.23782394532150158,0.8120176457542774,0.8906410526803883
ENSG00000128059,68.66982450605151,0.14766540033252723,0.09888341021209568,1.493328355239759,0.13535125672235038,0.2779865218512932
ENSG00000022840,183.33053812044474,-0.20560872655082085,0.08932886114509996,-2.301705450121473,0.0213517886416597,0.07637925165085746
ENSG00000136045,310.3366177255104,-0.13903443002204197,0.1054234425798878,-1.3188189137030355,0.18722965954999737,0.3464507898672503
ENSG00000116406,142.90926134382494,-0.17503963166388886,0.08817479588120086,-1.9851435993083808,0.047128497209728476,0.13369601035146958
ENSG00000182670,3378.590290310548,0.3125840496566069,0.08721093851181862,3.584229856834373,0.00033807426626144996,0.003758605279552897
ENSG00000134202,108.14712892579715,0.06514921159825406,0.17237761063302806,0.3779447421216968,0.7054716438598319,0.821620585866752
ENSG00000287419,64.32575614044963,0.02117291220961569,0.12442029206402104,0.17017250046898355,0.8648744777108363,0.9235819041523619
ENSG00000185453,11.266974477855895,0.6822352617921175,0.24665244968791025,2.765978049905245,0.005675235467940212,0.029626686809229596
ENSG00000137055,76.87666516672923,0.03662188624022275,0.10563695920417009,0.3466768308754677,0.728834118269404,0.836960031595318
ENSG00000103502,156.45049461586032,-0.03754051528457296,0.08814900013034332,-0.42587567901011814,0.6701984378342836,0.7970932651238737
ENSG00000081189,1530.2943727362522,0.15769422427673455,0.11015759154386831,1.431532970779736,0.15227752457477386,0.30077745740419376
ENSG00000229052,25.68512289367587,0.41948956956658495,0.24406733602182798,1.7187452299191244,0.08566077235041819,0.20178445278415696
ENSG00000286619,138.2757297744345,0.2483629381290348,0.3622717987501868,0.685570720618801,0.49298385026100733,0.6583920291058982
ENSG00000249915,24.09432254559443,-0.3218073552426361,0.1558098546681939,-2.0653851191116472,0.038886575446252465,0.11684092391478328
ENSG00000272886,161.93241791026404,-0.03910884561032111,0.09847271448268106,-0.3971541336681584,0.6912538026283696,0.8118455136824002
ENSG00000174791,48.11866259981838,0.004261416050126199,0.15371974473920733,0.027721982347523988,0.9778838910619033,0.9878102087582431
ENSG00000134815,76.90033862291979,-0.10873561547677796,0.13194098301869464,-0.8241231267874612,0.4098696006977187,0.5854546901615975
ENSG00000140090,128.627326454243,-0.18952512093420115,0.10494448469976576,-1.8059559916503567,0.07092521400428568,0.17708616984807424
ENSG00000146416,302.79507052304064,0.10628962072410027,0.06514817578804462,1.6315057089227898,0.10278365622761151,0.23009575932252171
ENSG00000048162,48.88057783375937,-0.03244066949863426,0.14673320072616178,-0.22108608916107594,0.825025401512346,0.8991917537761737
