gene,coef_Intercept,coef_diagnosis,coef_age,coef_Treatment_Var,pval_Intercept,pval_diagnosis,pval_age,pval_Treatment_Var
'ENSG00000255491',5.3853994502847105,0.05006424695364401,-0.01610122541848437,0.01719087274766245,7.945861721141486e-132,0.7050996776796101,0.00037338711579621114,0.7278610632010327
'ENSG00000213339',5.621520812059676,0.06685092548502367,0.016457945534098888,0.194330356319869,5.4473568818378134e-108,0.5446053624293488,1.2010919797906037e-05,0.5187769243467776
'ENSG00000089091',5.4084885344275574e-17,0.1260040127174541,0.013677451795798075,0.0,1.0,0.260917576040834,0.00033827877456349913,nan
'ENSG00000187164',8.90953676089902,0.40309826340334093,0.01585445336384078,0.044652856447249006,2.0100045426086264e-279,0.004040742545039359,0.0009247284915721607,0.6134710012790194
'ENSG00000171421',-1.5542405819616342e-16,-0.3644430180338127,-0.01617726288743385,0.0,1.0,0.0023359984044880977,7.241042125524448e-05,nan
'ENSG00000112877',5.230135658793636,0.14350634587689493,0.010355429699104989,0.22925972605235678,8.951786581362004e-116,0.12963567692124775,0.0013280848720110083,0.5133390417256579
'ENSG00000214046',7.547142836989742,-0.1370414520054253,-0.011298795718788278,0.019530192223246944,0.0,0.12804323063606907,0.00024324078416889427,0.711012912059021
'ENSG00000170160',6.709576968620783,-0.22738066999065465,-0.018258138987787026,0.1905510533121271,5.717693445998985e-102,0.09527951807773424,8.456218690854362e-05,0.5193876371990604
'ENSG00000177182',5.9069188921686955,-0.2623114831510209,-0.01812098083154186,0.020178629386240262,1.3502003982005972e-176,0.03467403377887283,1.97930173174764e-05,0.706750637502958
'ENSG00000160746',1.2487467813734312e-17,0.03044408610617975,-0.010173626277351059,0.0,1.0,0.734221910010078,0.0008615466994819954,nan
'ENSG00000215414',5.264735551392901,-0.1358657244848805,-0.0105388953081119,0.004169394352242103,1.548548363837101e-286,0.13105915178932276,0.000664073597151923,0.9102751440952204
'ENSG00000163006',6.125789415225395,-0.2778690389390898,-0.012990195855434988,0.005113783189798204,1.372865716760426e-284,0.008344425808203113,0.0003126686207171075,0.8463290792871605
'ENSG00000076685',-4.574143999846783e-17,-0.10621294673705058,-0.015049297726511913,0.0,1.0,0.3460685760010934,8.815842771521548e-05,nan
'ENSG00000092200',-6.873559947412168e-17,-0.16023526502890012,-0.016407653099837154,0.0,1.0,0.22695721795779966,0.00027944867830655617,nan
'ENSG00000254463',5.574649146226636,-0.02367298375203328,-0.01607229447676325,0.20517283654606355,1.0338094116543598e-79,0.8508833982046917,0.00017977788233187867,0.5167496069199442
'ENSG00000110876',7.855918188675806,-0.48901596956538884,-0.03089221787323194,0.33464428284753617,2.2797252915534513e-42,0.02124940561262578,1.9380320490856175e-05,0.5038964953075415
'ENSG00000146192',8.111764436881602,-0.5398425793242532,-0.026755763167115306,0.22330803516631448,8.626556197736804e-51,0.01679348471638915,0.0005044417770457858,0.5141128296817754
'ENSG00000196262',-2.6552379911710217e-16,-0.6232311592672783,-0.02149186306603288,0.0,1.0,0.0005525187861485498,0.0004684928016890158,nan
'ENSG00000173545',7.2259386069307805,-0.3882543420451263,-0.02417535457613347,0.15786154411471223,6.741732441183261e-106,0.01009831938102783,2.600417298443573e-06,0.5264099023330711
'ENSG00000237457',5.938550289380676,-0.26626464779703285,-0.014491707396663148,0.17464159279154276,8.81139862693567e-140,0.011285333090572504,5.1933717107466574e-05,0.5224380991187525
'ENSG00000278668',4.1416826231176085,0.14348156045197302,0.017509716677881825,0.17902605817625095,8.632787614560537e-59,0.20572531687441697,5.851358451411925e-06,0.5215153439027405
'ENSG00000105088',5.558766269901078,0.31090177040850275,-0.013952196074535687,0.24646341277869238,8.790092257941869e-74,0.012202385023713081,0.000962537851998035,0.5113074706670232
'ENSG00000175197',7.999301440565161,-0.5389311061274359,-0.021655790523666764,0.02424554016863104,4.377813715439707e-267,6.647811562469632e-05,2.743863731370524e-06,0.6832012258105009
'ENSG00000040633',-4.4757985208436124e-17,-0.10387734698937105,-0.015238582822861389,0.0,1.0,0.3738708862998815,0.00012745813547545748,nan
'ENSG00000178573',8.844753004897457,-0.3476163167614977,-0.02752069684698625,0.3698623167194451,1.545718586982952e-89,0.02696368356940133,2.72813881588144e-07,0.5018002499789822
'ENSG00000107679',8.65443489602193,-0.3042929747567931,0.0118172664949444,0.28610965437519853,3.789831911322935e-306,0.0006922423638585069,0.00010994099547921232,0.5071864797307271
'ENSG00000173559',6.747458792079265,-0.18734633595934133,-0.02552384065309552,0.12757340142505216,1.8994958800591522e-97,0.2245292473233722,1.2068715707956822e-06,0.5361043019458605
'ENSG00000223773',5.446395554471872,0.11225724945485906,-0.018221610897784263,0.016164545526848324,9.306935009262027e-152,0.36871899285674314,1.9998529293028515e-05,0.7359366095094271
'ENSG00000198937',6.499031914876413,-0.11787319688905319,-0.017375061169719663,0.04873199405929572,5.3823762110114674e-170,0.3654776589217906,9.291239011637159e-05,0.6049083915178222
'ENSG00000002834',5.803590746051356,-0.13513490219515242,-0.009544654682126286,0.022050503736861963,0.0,0.11827039958247837,0.0012496920593379663,0.6952541832433818
'ENSG00000170345',9.557502529291805,-1.1781594692188164,-0.0460964655780387,0.06257656082906253,1.1379187219002694e-96,1.958232463050003e-06,4.864298195805559e-08,0.5826184813858895
'ENSG00000086712',6.782157409551277e-17,0.15833969961846064,0.01386938140622435,0.0,1.0,0.14602423691895983,0.00018415401871933894,nan
'ENSG00000285900',4.277882172487047,-0.023134901836838116,0.013784098876647798,0.24881952173170246,1.683925404880854e-56,0.8322441500586074,0.00021183270688647905,0.5110500581761017
'ENSG00000111348',-2.3969450537964198e-17,-0.05447876525296459,-0.019516338167910503,0.0,1.0,0.6598455879920266,3.6434755316381824e-06,nan
'ENSG00000237166',4.396760403531936,0.18360116318479067,0.02771067387024608,0.04954253709844343,1.8560058304226422e-82,0.1485383290748421,1.6725877225038311e-10,0.6033975405730548
'ENSG00000232593',7.485664366284611,0.02832785163480085,0.011545318182976883,0.584213075646308,4.260295509911334e-229,0.6853584706087366,1.2439943709460187e-06,0.49435088555087736
'ENSG00000122432',4.395621561187365,0.03805575762895344,0.012730364079327856,0.0044854376217421795,1.3753973408705891e-170,0.6951169338780183,0.00014920026215105238,0.9217542692010221
'ENSG00000169313',-2.385663735889211e-16,-0.5591638166560707,-0.02713752294963535,0.0,1.0,0.014572168162820831,0.0004976809743898648,nan
'ENSG00000180211',-9.626488267119613e-17,-0.225749394719961,-0.009777078894694785,0.0,1.0,0.000943342960182199,2.5951770201284304e-05,nan
'ENSG00000183150',-4.1648338840641967e-17,-0.09657575097519497,-0.015013595552346319,0.0,1.0,0.4294656056147075,0.00030917594720128216,nan
'ENSG00000165637',7.824743481488758,-0.2678986804767724,-0.0184988623268515,0.2327486836308159,1.2130806362885617e-161,0.02446399288198057,5.1232073007626474e-06,0.5129035993280329
'ENSG00000111846',6.124357121602549,-0.0952517860688289,-0.013572119024728923,0.020333981443632982,2.917945832549285e-237,0.39029540543879626,0.00034370490896911245,0.7057519603791002
'ENSG00000231764',8.388013449887147,-0.7318818013133814,-0.027152015533243805,0.06685390256306394,3.79081125424136e-125,0.00010662862412786747,2.5075507590790322e-05,0.5772619380363448
'ENSG00000259891',6.021450232910442,0.4858080265480621,0.013784338440122557,0.22009862049513348,4.122394729733112e-99,4.6996305066103904e-05,0.0007002602355983442,0.5145474128399277
'ENSG00000122406',8.874943482202283,-0.12058739824955368,-0.010736410332266463,0.04678700544667775,0.0,0.20319319099872335,0.0009027222535011681,0.6088515046795331
'ENSG00000270689',4.3284668473626695,0.21651272388928378,0.015677555302676716,0.07376049362756308,1.087333913883276e-80,0.07167012002882117,0.0001314079192948886,0.5698363851328865
'ENSG00000087253',-2.197939203318057e-16,-0.5154490039043547,-0.022190684768502764,0.0,1.0,0.0004376429996418648,8.747825762629199e-06,nan
'ENSG00000156136',6.3984914465204605,-0.21113102446727264,-0.017135233088991862,1.0919571696721255,1.166161660858907e-57,0.02371999807151561,7.040311566464945e-08,0.4882680054279154
'ENSG00000226533',-3.9434846449293625e-17,-0.09381434755851757,0.00917634831753369,0.0,1.0,0.1828164380040349,0.0001297495084171493,nan
'ENSG00000118420',5.643126651790957,-0.19129080308010932,0.010220869745234624,0.14539898520500594,1.525961680566014e-197,0.028942385708722682,0.000616346256422936,0.5298140304948948
'ENSG00000180628',6.994989518211748,-0.17679695395296727,0.01116642629618826,0.502179302694013,2.281815529731913e-128,0.05665754159788564,0.00040867989004649,0.4963643971428603
'ENSG00000242574',7.416285491664569,-0.5363588090517711,-0.020611709275698577,0.06430838792513777,2.8990796791425126e-104,0.0035964162509133503,0.0010392350721746709,0.5803768838171224
'ENSG00000091592',7.059140682654256,-0.4848087986741619,-0.026590905293290966,0.041005832287142184,1.5007644070117653e-134,0.002778696430284082,1.545126305585867e-06,0.6221682578379535
'ENSG00000255717',7.731702641256399,-0.05712885501783331,-0.014783414449338882,0.014617446234676746,0.0,0.6266719475548177,0.00023464029021007121,0.7492354337764986
'ENSG00000185986',-2.413847607569631e-16,-0.5663359284024634,-0.021872484912446807,0.0,1.0,7.55264997231438e-05,7.131079265405391e-06,nan
'ENSG00000077420',-3.4564705361429565e-16,-0.8111261830609162,-0.029638113965430393,0.0,1.0,4.540359940514176e-05,1.2061894619181553e-05,nan
'ENSG00000146223',7.637371973203953,0.05960743098374659,-0.011696748372965476,0.07562132654556017,0.0,0.4664934843170684,2.795275367463149e-05,0.5679071384528963
'ENSG00000151665',-1.3659874554491072e-16,-0.31983728732559075,-0.01879073399543252,0.0,1.0,0.024240424489499524,0.00010103819979503802,nan
